,TARGET,SK_ID_CURR,CODE_GENDER,AGE,CNT_FAM_MEMBERS,CNT_CHILDREN,DAYS_EMPLOYED_PERC,NAME_TYPE_SUITE,NAME_FAMILY_STATUS,AMT_INCOME_TOTAL,AMT_GOODS_PRICE,BURO_CREDIT_ACTIVE_Sold_MEAN,INCOME_CREDIT_PERC,INCOME_PER_PERSON,ANNUITY_INCOME_PERC,PAYMENT_RATE,DEF_30_CNT_SOCIAL_CIRCLE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,NAME_EDUCATION_TYPE_High education,NAME_EDUCATION_TYPE_Low education,NAME_EDUCATION_TYPE_Medium education,ORGANIZATION_TYPE_Construction,ORGANIZATION_TYPE_Electricity,ORGANIZATION_TYPE_Government/Industry,ORGANIZATION_TYPE_Medicine,ORGANIZATION_TYPE_Other/Construction/Agriculture,ORGANIZATION_TYPE_School,ORGANIZATION_TYPE_Services,ORGANIZATION_TYPE_Trade/Business,OCCUPATION_TYPE_Accountants/HR staff/Managers,OCCUPATION_TYPE_Core/Sales staff,OCCUPATION_TYPE_Laborers,OCCUPATION_TYPE_Medicine staff,OCCUPATION_TYPE_Private service staff,OCCUPATION_TYPE_Tech Staff
24441,0,399132,0,35.62465753424657,2.0,0,0.090133046220103,0,1,247500.0,1557000.0,0.0,0.1589595375722543,123750.0,0.173,0.0275,0.0,0.2652448668289017,0.2729939400692401,0.3825018041447388,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3569,0,143756,1,44.07397260273972,3.0,1,0.028967489277056,0,1,90000.0,868500.0,0.0,0.0864999524250261,30000.0,0.33945,0.0293624088506751,0.0,0.6552789647890677,0.5199454626948711,0.7338145369642702,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
25309,0,409263,1,31.69041095890411,4.0,2,0.0181550963949165,1,1,180000.0,900000.0,0.0,0.1518833535844471,45000.0,0.218325,0.0331599331713244,1.0,0.8369660131319807,0.6815849129167909,0.4311917977993083,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
15220,0,285722,1,47.56712328767123,2.0,0,0.008697154705679,0,1,157500.0,450000.0,0.0666666666666666,0.2889696169088507,78750.0,0.1621428571428571,0.0468543593130779,0.0,0.4741195709152978,0.5304965932973378,0.8214433128935934,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20636,0,353804,0,28.15890410958904,1.0,0,0.1031329052344814,0,0,157500.0,454500.0,0.0,0.309737254311985,157500.0,0.1561428571428571,0.0483632598518571,0.0,0.0950177140154886,0.5350526918572807,0.4294236843421945,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
18783,0,330588,1,40.48219178082192,3.0,1,0.2383595018949648,0,1,180000.0,202500.0,0.0,0.7032348804500703,60000.0,0.091675,0.0644690576652601,0.0,0.6531613507651627,0.3744635141218918,0.5280927512030451,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5952,0,172110,1,30.88767123287672,2.0,1,0.1772219265566791,1,0,283500.0,387000.0,0.0,0.6114842567069146,141750.0,0.0891746031746031,0.0545288659393562,0.0,0.2494593304423162,0.4515698961711286,0.1873887653772306,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
25366,0,409990,1,32.16712328767123,2.0,0,0.027340090281918,0,1,90000.0,675000.0,0.0,0.1333333333333333,45000.0,0.36225,0.0483,0.0,0.5366232954438069,0.5497115944206541,0.520897599048938,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
11760,0,243228,0,31.095890410958905,1.0,0,0.1242290748898678,1,0,225000.0,180000.0,0.0,1.1042402826855124,225000.0,0.07154,0.0789973498233215,0.0,0.5971020907976986,0.5823153574972721,0.646329897706246,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20040,0,346272,1,28.72876712328767,2.0,0,0.0974632843791722,0,1,135000.0,225000.0,0.0,0.6,67500.0,0.1804666666666666,0.10828,0.0,0.5930210419041899,0.592147413979745,0.7338145369642702,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4399,0,153410,1,53.23287671232877,2.0,0,0.0148224395265054,0,1,157500.0,900000.0,0.0,0.175,78750.0,0.2857142857142857,0.05,0.0,0.9098858443764944,0.6541762504611417,0.8528284668510541,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2629,0,132450,1,36.30684931506849,3.0,1,0.2344551765771204,1,1,112500.0,450000.0,0.0,0.2064068692206076,37500.0,0.1838,0.0379375825627476,0.0,0.398117406694113,0.6951959691704224,0.524496446363472,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
16529,0,302410,1,25.372602739726027,1.0,0,0.2890616564085951,0,0,112500.0,270000.0,0.0,0.4166666666666667,112500.0,0.12,0.05,0.0,0.5319406178856009,0.6375379704079013,0.4614823912998385,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
22847,0,379885,1,37.49041095890411,2.0,0,0.2560654779304297,0,1,450000.0,2191500.0,0.0,0.183534732112705,225000.0,0.14402,0.0264326721188717,0.0,0.7429913660632095,0.3456837060101993,0.7801436381572275,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
19695,0,341749,1,42.44931506849315,1.0,0,0.0678972505485994,0,0,270000.0,270000.0,0.0,0.9044862518089724,270000.0,0.0809333333333333,0.0732030873130728,1.0,0.6022014371085164,0.5622405308550227,0.0754609403067,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
17029,0,308510,0,57.52328767123288,2.0,0,0.0073347304248428,1,1,225000.0,405000.0,0.0,0.4218982044012421,112500.0,0.101,0.0426117186445254,0.0,0.3837852151061743,0.0393733602413172,0.3842068130556564,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10336,0,225415,0,42.96164383561644,2.0,0,0.0132006887315859,1,1,202500.0,270000.0,0.0,0.712386018237082,101250.0,0.1480444444444444,0.1054647922998986,0.0,0.3321360156242292,0.5002806951801088,0.7801436381572275,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4846,0,158591,0,45.10410958904109,1.0,0,0.5155803923950677,0,0,256500.0,1350000.0,0.0,0.19,256500.0,0.2631578947368421,0.05,0.0,0.7985136452577629,0.7499099197402096,0.7295666907060153,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1873,0,123058,1,40.45205479452055,3.0,1,0.0062986793091771,0,1,135000.0,513000.0,0.0,0.2352147903060144,45000.0,0.1686,0.039657213645594,0.0,0.762149792280519,0.6353622823742088,0.6706517530862718,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2508,0,130963,0,29.70684931506849,3.0,1,0.2313935257769989,0,1,157500.0,225000.0,0.0,0.5537974683544303,52500.0,0.1434857142857142,0.0794620253164557,0.0,0.1497116575958434,0.3787297398938643,0.4650692149562261,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
23096,0,382755,0,45.95342465753425,4.0,2,0.0382758003934895,0,1,202500.0,103500.0,0.0,1.835386246839057,50625.0,0.0652888888888888,0.11983032873807,0.0,0.4684039456638042,0.6444219564563575,0.4848514754962666,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
13844,1,268969,0,37.72876712328768,2.0,0,0.119526541282405,0,1,157500.0,454500.0,0.0,0.309737254311985,78750.0,0.1561428571428571,0.0483632598518571,1.0,0.1595123244584463,0.6549278232459652,0.3170317785834444,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
9800,0,218738,1,32.52328767123288,2.0,0,0.0320107825793951,0,1,202500.0,927000.0,0.0,0.2064561120184984,101250.0,0.2587111111111111,0.0534124901359857,0.0,0.6060869531199109,0.6869329075171038,0.4436153084085652,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1372,0,117058,1,30.115068493150684,3.0,1,0.0298398835516739,0,1,132750.0,225000.0,0.0,0.5212014134275619,44250.0,0.1111186440677966,0.0579151943462897,0.0,0.2815006611669643,0.7756340516543265,0.4118485559242397,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2282,0,128108,0,56.06849315068493,2.0,0,0.2624480820913755,0,1,135000.0,135000.0,0.0,0.9044862518089724,67500.0,0.1170333333333333,0.1058550410033767,0.0,0.453837712159459,0.5913866989491036,0.4118485559242397,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2105,0,125802,1,34.53150684931507,2.0,0,0.1052840368137099,0,1,67500.0,450000.0,0.0,0.15,33750.0,0.3108,0.04662,0.0,0.4976603659894768,0.6582018991685805,0.8463780633178121,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
517,0,106255,1,46.62191780821918,2.0,0,0.0972556854909796,0,1,112500.0,675000.0,0.2,0.1666666666666666,56250.0,0.21668,0.0361133333333333,0.0,0.5881736350464664,0.2504827212832373,0.0005272652387098,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
26621,0,424962,0,52.14794520547945,2.0,0,0.144793527372071,0,1,441000.0,679500.0,0.0,0.4649044573900833,220500.0,0.0765,0.0355651909903413,0.0,0.5786308149141954,0.3017898557080957,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13697,0,267193,1,34.038356164383565,3.0,1,0.2490341274951706,0,1,180000.0,900000.0,0.0,0.1669449081803005,60000.0,0.175125,0.0292362270450751,0.0,0.505290859813759,0.5695355160828502,0.7091891096653581,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6541,0,179381,1,38.7945205479452,3.0,1,0.1333333333333333,0,1,225000.0,1125000.0,0.1052631578947368,0.1726519337016574,75000.0,0.20804,0.0359185082872928,0.0,0.724577745571583,0.5383097260661571,0.3996756156233169,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
23289,0,384991,1,37.23835616438356,3.0,1,0.0511330194231901,0,1,315000.0,900000.0,0.0,0.3128351805505899,105000.0,0.1448571428571428,0.0453164104397568,0.0,0.7269142250547825,0.6538991607909351,0.6430255641096323,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25868,0,416064,1,31.71232876712329,1.0,0,0.0243628509719222,0,0,121500.0,454500.0,0.0,0.2160034560552969,121500.0,0.1961481481481481,0.0423686778988463,0.0,0.5009022388144316,0.4648966567878693,0.3842068130556564,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
21696,0,366570,1,56.18904109589041,1.0,0,0.2532059096006631,0,0,202500.0,1125000.0,0.0,0.1571777855396437,202500.0,0.1866666666666666,0.0293398533007334,3.0,0.7463928996593736,0.6651871137041381,0.622922000268356,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
18762,1,330319,1,24.2027397260274,2.0,0,0.2429250622594521,0,1,126000.0,211500.0,0.0,0.4524155760219744,63000.0,0.1138928571428571,0.0515269025690741,0.0,0.0953854795020038,0.2800810254952981,0.3656165070113335,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4584,1,155429,1,34.23287671232877,3.0,1,0.0258503401360544,1,1,180000.0,675000.0,0.0,0.2383506137528304,60000.0,0.178475,0.0425396257895364,0.0,0.3444586140751267,0.2899643008288826,0.5867400085415683,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
24566,1,400758,1,29.315068493150687,2.0,1,0.0479439252336448,1,0,81000.0,238500.0,0.0,0.2804000373866716,40500.0,0.1678333333333333,0.0470604729413963,1.0,0.2781854404066364,0.1671854696128162,0.7421816117614419,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20377,0,350695,1,33.701369863013696,2.0,1,0.1841313714332168,0,0,166500.0,135000.0,0.0,1.2333333333333334,83250.0,0.0405405405405405,0.05,0.0,0.3208031813560447,0.0044618748086924,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2675,0,132967,0,39.47945205479452,3.0,2,0.039972241498959,0,0,225000.0,450000.0,0.0,0.4128137384412153,75000.0,0.1184,0.0488771466314399,0.0,0.2838666445732192,0.7333292492491995,0.7047064232963289,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
24814,0,403727,1,30.432876712328767,1.0,0,0.0857039971191933,0,0,112500.0,900000.0,0.0,0.125,112500.0,0.23392,0.02924,0.0,0.3313874168409206,0.5127807007674181,0.5849900404894085,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
13001,0,258309,0,39.632876712328766,1.0,0,0.303608461219411,0,0,135000.0,643500.0,0.0,0.1751170365527627,135000.0,0.1636333333333333,0.0286549844145837,0.0,0.3257886240762698,0.7567283690366836,0.4489622731076524,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8195,0,199614,1,28.252054794520543,3.0,1,0.1434251357641582,0,1,112500.0,688500.0,0.0,0.1363928988401148,37500.0,0.23768,0.0324178641963184,0.0,0.6878765440106118,0.6090936397524629,0.7338145369642702,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
23983,0,393578,1,41.583561643835615,2.0,1,0.1158255369613914,0,0,270000.0,1035000.0,0.0,0.2608695652173913,135000.0,0.1120833333333333,0.0292391304347826,0.0,0.5122188011877076,0.7399765214444767,0.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4971,0,160016,1,31.084931506849315,2.0,1,0.1508020447734884,0,0,121500.0,450000.0,0.0,0.2330801104972375,60750.0,0.2603333333333333,0.0606785220994475,0.0,0.3725692163535245,0.6256526982979644,0.1268975261602733,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3701,0,145222,1,46.59178082191781,2.0,0,0.0990238739268493,1,1,270000.0,1710000.0,0.0,0.1317986117212898,135000.0,0.20015,0.0263794921360161,0.0,0.7558880938920961,0.7885626165348197,0.3672910183026313,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
9026,1,209397,1,21.942465753424656,2.0,0,0.0616806093145211,0,1,337500.0,1192500.0,0.0,0.260338022888919,168750.0,0.1568266666666666,0.0408279443362595,2.0,0.510962057003301,0.4166036849810502,0.0677939106412593,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
9376,0,213751,1,32.863013698630134,4.0,2,0.4515214672780325,0,1,112500.0,675000.0,0.0,0.139120756816917,28125.0,0.27968,0.0389092932665553,0.0,0.2186063313424413,0.6048211679446068,0.7862666146611379,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4216,0,151097,0,36.79178082191781,2.0,0,0.1781219748305905,0,1,112500.0,414000.0,0.0,0.2717391304347826,56250.0,0.25008,0.0679565217391304,0.0,0.2921974417006477,0.6601670062181711,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
16999,0,308016,1,39.276712328767125,2.0,0,0.0747767857142857,1,1,173700.0,1125000.0,0.0,0.1348236115962277,86850.0,0.2176165803108808,0.0293398533007334,1.0,0.4824768277726738,0.4110658098692224,0.2151824041847538,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15760,0,292344,1,42.59178082191781,3.0,1,0.067927441142416,0,1,112500.0,675000.0,0.0,0.139120756816917,37500.0,0.23304,0.0324207011686143,0.0,0.5136542592720205,0.620995920591946,0.5832379256761245,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20301,0,349518,0,46.10410958904109,3.0,1,0.0332184454480627,0,1,675000.0,675000.0,0.0,1.0,225000.0,0.1077,0.1077,0.0,0.6859450677728346,0.755781101835181,0.4241303111942548,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
19296,0,336784,1,43.9972602739726,2.0,0,0.0516844137243913,0,1,108000.0,112500.0,0.0,0.96,54000.0,0.0506666666666666,0.04864,0.0,0.2551219285420617,0.5200655418567338,0.6690566947824041,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
22570,0,376752,0,37.26027397260274,2.0,0,0.0059558823529411,0,1,135000.0,450000.0,0.0,0.2476882430647292,67500.0,0.1531666666666666,0.0379375825627476,0.0,0.3456672101490947,0.6931626188052318,0.722392890081304,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
18639,1,328725,1,57.2027397260274,2.0,0,0.3469035873365582,0,1,216000.0,702000.0,0.0,0.2596995060298979,108000.0,0.1389166666666666,0.0360765897126533,0.0,0.3501874568508357,0.4722367723113972,0.5656079814115492,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
109,0,101335,0,32.16712328767123,3.0,1,0.0232518524827527,0,1,135000.0,454500.0,0.0,0.2564146395664883,45000.0,0.2395333333333333,0.0614198533308261,0.0,0.3978103189713086,0.4277682433279565,0.7076993447402619,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8807,0,206678,1,24.673972602739727,2.0,0,0.0880524095047746,0,1,90000.0,90000.0,0.0,0.8833922261484098,45000.0,0.1134,0.1001766784452296,0.0,0.262070070120872,0.6056936795289057,0.4014074137749511,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
27792,0,439158,0,21.53972602739726,1.0,0,0.1583566522513355,0,0,126000.0,180000.0,0.0,0.7,126000.0,0.0714285714285714,0.05,0.0,0.3688594726208489,0.4647661004109537,0.2822484337007223,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
18933,0,332368,1,31.605479452054794,2.0,0,0.0965672676837725,0,1,126000.0,616500.0,0.0,0.1706006360966574,63000.0,0.1556428571428571,0.0265527704324726,0.0,0.2740687388408749,0.5946377566749581,0.524496446363472,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
24859,0,404193,1,38.397260273972606,2.0,1,0.1459150909739564,0,0,171000.0,450000.0,0.0,0.2843034565314978,85500.0,0.1803421052631579,0.051271883884483,0.0,0.5961171165243971,0.7365412017065733,0.6430255641096323,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9087,0,210281,1,34.32602739726028,4.0,2,0.1107031686487349,0,1,202500.0,1197000.0,0.0,0.1477235796377818,50625.0,0.194,0.0286583744497296,0.0,0.5301531175974316,0.5675239446810828,0.7091891096653581,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25387,0,410240,1,47.76438356164383,2.0,0,0.075197889182058,0,1,135000.0,1800000.0,0.0,0.075,67500.0,0.3527,0.0264525,0.0,0.7499121489051083,0.7129072283817638,0.6785676886853644,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10094,0,222337,1,31.91780821917808,4.0,2,0.0444635193133047,0,1,531000.0,1800000.0,0.0,0.2816175347487399,132750.0,0.1894322033898305,0.0533474301206659,0.0,0.8551641453034342,0.7601457546101129,0.4668640059537032,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20903,1,356809,0,51.69315068493151,2.0,0,0.062751748993004,0,1,225000.0,1800000.0,0.1,0.125,112500.0,0.27808,0.03476,1.0,0.7752346225543706,0.6798216130904432,0.2091546988410069,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15711,0,291779,1,22.726027397260275,1.0,0,0.053044002411091,0,0,135000.0,157500.0,0.0,0.8571428571428571,135000.0,0.0583333333333333,0.05,0.0,0.5783915665085032,0.3056001704667847,0.1261005588362325,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
19649,0,341220,1,32.054794520547944,4.0,2,0.1921367521367521,0,1,225000.0,675000.0,0.0,0.3333333333333333,56250.0,0.14432,0.0481066666666666,0.0,0.5405839330725253,0.5606413816614629,0.2392262794694045,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8775,0,206300,1,37.79726027397261,2.0,0,0.1194549144679617,0,1,112500.0,180000.0,0.0,0.625,56250.0,0.08,0.05,0.0,0.3021777405401337,0.5031015735533041,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27225,0,432470,1,41.17260273972602,3.0,1,0.3009049773755656,0,1,157500.0,270000.0,0.0,0.4816160281814178,52500.0,0.1395714285714285,0.0672198370761779,0.0,0.6615669555741003,0.6285725340570179,0.5744466170995097,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
29072,0,455500,1,44.23287671232877,1.0,0,0.1155775781975844,1,0,121500.0,697500.0,0.0,0.1407510895176929,121500.0,0.1915925925925926,0.0269668661509268,0.0,0.5092191752425544,0.6235658720411763,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21036,0,358179,1,44.40547945205479,2.0,0,0.408378578479763,1,1,225000.0,463500.0,0.0,0.3922399253175182,112500.0,0.10168,0.0398829556062852,0.0,0.5760596803843887,0.7075699363603529,0.6144143775673561,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4914,0,159394,0,40.16986301369863,2.0,0,0.2354385486291092,0,1,157500.0,684000.0,0.0,0.2302631578947368,78750.0,0.1278,0.0294276315789473,0.0,0.246809195657085,0.5133324806517005,0.2445163919946749,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6585,0,179913,0,57.21643835616438,1.0,0,0.1133403562535912,0,0,157500.0,360000.0,0.0,0.3776761049723757,157500.0,0.136,0.051363950276243,1.0,0.4951964828426909,0.692324807059288,0.3392876999089139,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22004,0,370136,0,31.63013698630137,2.0,0,0.0430489389346037,0,1,112500.0,450000.0,0.0,0.2158149171270718,56250.0,0.20408,0.0440435082872928,1.0,0.1665530699082202,0.5732093718804144,0.4223696523543468,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10803,0,231416,1,42.64383561643836,3.0,1,0.2105364600064246,0,1,135000.0,823500.0,0.0,0.1639344262295081,45000.0,0.1977333333333333,0.032415300546448,0.0,0.7437822171101026,0.6584330826280885,0.3774042489507649,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13413,0,263690,1,28.4,3.0,1,0.1064055566274358,0,1,67500.0,450000.0,0.0,0.1225089839921594,22500.0,0.6448666666666667,0.0790019601437438,0.0,0.2019896399858968,0.5196725469603305,0.175605979469379,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5682,0,168834,0,39.28493150684932,2.0,0,0.480647185996234,0,1,270000.0,904500.0,0.0,0.2985074626865671,135000.0,0.1424166666666666,0.0425124378109452,0.0,0.4387339819521847,0.5027298373114942,0.6754132910917112,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12334,0,250245,0,38.9972602739726,2.0,0,0.1320781228045524,0,1,202500.0,463500.0,0.0,0.3530159327857664,101250.0,0.1056222222222222,0.0372863273006832,0.0,0.5874176001742304,0.2380436303712292,0.6594055320683344,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6691,0,181254,1,31.742465753424657,2.0,0,0.3579319868807181,0,1,135000.0,148500.0,0.0,0.6162441970338113,67500.0,0.0838,0.0516412637114333,2.0,0.7061866809078816,0.5643492086809535,0.4938628816996244,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
18699,0,329354,1,60.25753424657534,1.0,0,0.095980722015095,0,0,409500.0,900000.0,0.0,0.455,409500.0,0.1098901098901098,0.05,0.0,0.9176079219261292,0.7427522410337442,0.221335206354466,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
26653,0,425285,1,38.97260273972603,2.0,0,0.2228471001757469,1,1,112500.0,247500.0,0.0,0.4545454545454545,56250.0,0.11292,0.0513272727272727,0.0,0.6999309520347894,0.6313710480569467,0.2622489709189549,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7961,0,196715,1,40.87945205479452,2.0,1,0.0191005964747671,0,0,112500.0,922500.0,0.0,0.1219512195121951,56250.0,0.24092,0.029380487804878,0.0,0.7155301847573013,0.5177836571239541,0.3001077565791181,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8813,0,206779,1,43.37534246575343,2.0,0,0.231177362304194,1,1,157500.0,225000.0,0.0,0.5843071786310517,78750.0,0.1287714285714285,0.0752420701168614,0.0,0.7830884301575504,0.7022434633341385,0.7394117535524816,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
24956,0,405136,1,46.38630136986301,1.0,0,0.2781288760262241,0,0,463500.0,819000.0,0.0,0.5058392511614659,463500.0,0.0840388349514563,0.0425101413403266,0.0,0.8100610916636061,0.6816798224586536,0.6279908192952864,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6738,0,181897,1,31.55890410958904,2.0,0,0.2504557687299245,1,1,225000.0,1350000.0,0.0,0.1666666666666666,112500.0,0.3,0.05,0.0,0.7345734342190495,0.7080764477783484,0.6178261467332483,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
9487,0,215085,1,39.02465753424657,1.0,0,0.1090283628194327,0,0,180000.0,900000.0,0.0,0.1787629603146228,180000.0,0.222575,0.0397881658920271,0.0,0.5609755203932408,0.2171130860322711,0.5460231970049609,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
17635,0,316391,1,33.50410958904109,2.0,0,0.0466922888216534,1,1,157500.0,675000.0,0.0,0.2333333333333333,78750.0,0.2333142857142857,0.05444,0.0,0.4159124172783713,0.6626205404052735,0.1237353221130787,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
9889,0,219844,0,39.26849315068493,2.0,0,0.0066280611177004,0,1,202500.0,135000.0,0.0,1.0744985673352436,101250.0,0.0511111111111111,0.0549188156638013,1.0,0.3964833579977001,0.420616476913693,0.2471909382666521,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
19645,0,341163,0,47.94794520547945,1.0,0,0.0583395234558025,0,0,270000.0,270000.0,0.0,0.9044862518089724,270000.0,0.1098333333333333,0.0993427399903521,0.0,0.624762502797467,0.4907420206199781,0.5154953751603267,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1769,0,121741,0,33.44109589041096,3.0,1,0.3562182533180403,0,1,252000.0,688500.0,0.0,0.3055200934018571,84000.0,0.1061071428571428,0.0324178641963184,0.0,0.2769021961889053,0.4953824880333326,0.5136937663039473,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1315,0,116432,0,35.16164383561644,2.0,0,0.1319931432133395,1,1,270000.0,225000.0,0.1428571428571428,1.2,135000.0,0.0506333333333333,0.06076,0.0,0.2171166706274822,0.2581793130543413,0.5691487713619409,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9968,0,220787,0,35.24109589041096,2.0,0,0.0550415921635699,0,1,135000.0,1800000.0,0.0,0.0670361101179835,67500.0,0.3944666666666667,0.0264435109045405,0.0,0.2725431136506956,0.469665113129892,0.5549467685334323,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
24108,1,395220,1,28.912328767123288,3.0,1,0.2710129820904008,1,1,225000.0,450000.0,0.0,0.4083632799738647,75000.0,0.19404,0.0792388108461287,0.0,0.1320224768654515,0.5415906386273623,0.0828147042440649,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
22458,0,375393,1,21.145205479452056,2.0,0,0.0452189686447266,0,1,135000.0,180000.0,0.0,0.75,67500.0,0.0666666666666666,0.05,0.0,0.3360455086279779,0.6361775539421372,0.7789040389824382,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
182,0,102116,1,47.20821917808219,1.0,0,0.0779989553711334,0,0,405000.0,1705500.0,0.0,0.2374670184696569,405000.0,0.1325444444444444,0.0314749340369393,0.0,0.6641646068408125,0.7461966139749001,0.6577838002083306,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
414,0,105052,0,47.89315068493151,2.0,0,0.2143470053200618,0,1,135000.0,1125000.0,0.0,0.1047851903597624,67500.0,0.2790333333333333,0.0292385609500523,0.0,0.780422057565783,0.4070748368949886,0.6144143775673561,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
